Variable;JPN;Year;Value
Inv_k_powercapacities;JPN;2099;0.0016271749921406500 
Inv_k_powercapacities;JPN;2100;0.0016271749921406500 

emissions_el_WITCH;JPN;2019;8.25069578718111E-11
emissions_el_WITCH;JPN;2020;8.05987504615712E-11
emissions_el_WITCH;JPN;2021;8.10173112460218E-11
emissions_el_WITCH;JPN;2022;8.14380456762086E-11
emissions_el_WITCH;JPN;2023;8.18609650401832E-11
emissions_el_WITCH;JPN;2024;8.22860806846179E-11
emissions_el_WITCH;JPN;2025;8.27134040151098E-11
emissions_el_WITCH;JPN;2026;8.31429464964867E-11
emissions_el_WITCH;JPN;2027;8.35747196531152E-11
emissions_el_WITCH;JPN;2028;8.40087350692094E-11
emissions_el_WITCH;JPN;2029;8.44450043891418E-11
emissions_el_WITCH;JPN;2030;8.48835393177559E-11 
emissions_el_WITCH;JPN;2031;8.28610404878851E-11 
emissions_el_WITCH;JPN;2032;8.08867312310423E-11 
emissions_el_WITCH;JPN;2033;7.89594633463414E-11 
emissions_el_WITCH;JPN;2034;7.70781159907912E-11 
emissions_el_WITCH;JPN;2035;7.52415950274457E-11 
emissions_el_WITCH;JPN;2036;7.42055613452966E-11 
emissions_el_WITCH;JPN;2037;7.31837932537449E-11 
emissions_el_WITCH;JPN;2038;7.21760943237759E-11 
emissions_el_WITCH;JPN;2039;7.11822708310905E-11 
emissions_el_WITCH;JPN;2040;7.02021317188619E-11 
emissions_el_WITCH;JPN;2041;6.98150946681989E-11 
emissions_el_WITCH;JPN;2042;6.94301914228053E-11 
emissions_el_WITCH;JPN;2043;6.90474102186267E-11 
emissions_el_WITCH;JPN;2044;6.86667393564661E-11 
emissions_el_WITCH;JPN;2045;6.82881672016261E-11 
emissions_el_WITCH;JPN;2046;6.80167747763003E-11 
emissions_el_WITCH;JPN;2047;6.77464609250752E-11 
emissions_el_WITCH;JPN;2048;6.74772213614565E-11 
emissions_el_WITCH;JPN;2049;6.72090518159852E-11 
emissions_el_WITCH;JPN;2050;6.69419480361703E-11 
emissions_el_WITCH;JPN;2051;6.66286144357248E-11 
emissions_el_WITCH;JPN;2052;6.63167474484875E-11 
emissions_el_WITCH;JPN;2053;6.60063402097164E-11 
emissions_el_WITCH;JPN;2054;6.56973858868012E-11 
emissions_el_WITCH;JPN;2055;6.53898776791128E-11 
emissions_el_WITCH;JPN;2056;6.51235261246177E-11 
emissions_el_WITCH;JPN;2057;6.48582594956967E-11 
emissions_el_WITCH;JPN;2058;6.45940733731397E-11 
emissions_el_WITCH;JPN;2059;6.43309633557371E-11 
emissions_el_WITCH;JPN;2060;6.40689250602068E-11 
emissions_el_WITCH;JPN;2061;6.40689250602068E-11  
emissions_el_WITCH;JPN;2062;6.40689250602068E-11  
emissions_el_WITCH;JPN;2063;6.40689250602068E-11  
emissions_el_WITCH;JPN;2064;6.40689250602068E-11  
emissions_el_WITCH;JPN;2065;6.40689250602068E-11  
emissions_el_WITCH;JPN;2066;6.40689250602068E-11  
emissions_el_WITCH;JPN;2067;6.40689250602068E-11  
emissions_el_WITCH;JPN;2068;6.40689250602068E-11  
emissions_el_WITCH;JPN;2069;6.40689250602068E-11  
emissions_el_WITCH;JPN;2070;6.40689250602068E-11  
emissions_el_WITCH;JPN;2071;6.40689250602068E-11  
emissions_el_WITCH;JPN;2072;6.40689250602068E-11  
emissions_el_WITCH;JPN;2073;6.40689250602068E-11  
emissions_el_WITCH;JPN;2074;6.40689250602068E-11  
emissions_el_WITCH;JPN;2075;6.40689250602068E-11  
emissions_el_WITCH;JPN;2076;6.40689250602068E-11  
emissions_el_WITCH;JPN;2077;6.40689250602068E-11  
emissions_el_WITCH;JPN;2078;6.40689250602068E-11  
emissions_el_WITCH;JPN;2079;6.40689250602068E-11  
emissions_el_WITCH;JPN;2080;6.40689250602068E-11  
emissions_el_WITCH;JPN;2081;6.40689250602068E-11  
emissions_el_WITCH;JPN;2082;6.40689250602068E-11  
emissions_el_WITCH;JPN;2083;6.40689250602068E-11  
emissions_el_WITCH;JPN;2084;6.40689250602068E-11  
emissions_el_WITCH;JPN;2085;6.40689250602068E-11  
emissions_el_WITCH;JPN;2086;6.40689250602068E-11  
emissions_el_WITCH;JPN;2087;6.40689250602068E-11  
emissions_el_WITCH;JPN;2088;6.40689250602068E-11  
emissions_el_WITCH;JPN;2089;6.40689250602068E-11  
emissions_el_WITCH;JPN;2090;6.40689250602068E-11  
emissions_el_WITCH;JPN;2091;6.40689250602068E-11  
emissions_el_WITCH;JPN;2092;6.40689250602068E-11  
emissions_el_WITCH;JPN;2093;6.40689250602068E-11  
emissions_el_WITCH;JPN;2094;6.40689250602068E-11  
emissions_el_WITCH;JPN;2095;6.40689250602068E-11  
emissions_el_WITCH;JPN;2096;6.40689250602068E-11  
emissions_el_WITCH;JPN;2097;6.40689250602068E-11  
emissions_el_WITCH;JPN;2098;6.40689250602068E-11  
emissions_el_WITCH;JPN;2099;6.40689250602068E-11  
emissions_el_WITCH;JPN;2100;6.40689250602068E-11  

emissions_nel_WITCH;JPN;2019;8.25069578718111E-11
emissions_nel_WITCH;JPN;2020;8.05987504615712E-11
emissions_nel_WITCH;JPN;2021;8.10173112460218E-11
emissions_nel_WITCH;JPN;2022;8.14380456762086E-11
emissions_nel_WITCH;JPN;2023;8.18609650401832E-11
emissions_nel_WITCH;JPN;2024;8.22860806846179E-11
emissions_nel_WITCH;JPN;2025;8.27134040151098E-11
emissions_nel_WITCH;JPN;2026;8.31429464964867E-11
emissions_nel_WITCH;JPN;2027;8.35747196531152E-11
emissions_nel_WITCH;JPN;2028;8.40087350692094E-11
emissions_nel_WITCH;JPN;2029;8.44450043891418E-11
emissions_nel_WITCH;JPN;2030;8.48835393177559E-11 
emissions_nel_WITCH;JPN;2031;8.28610404878851E-11 
emissions_nel_WITCH;JPN;2032;8.08867312310423E-11 
emissions_nel_WITCH;JPN;2033;7.89594633463414E-11 
emissions_nel_WITCH;JPN;2034;7.70781159907912E-11 
emissions_nel_WITCH;JPN;2035;7.52415950274457E-11 
emissions_nel_WITCH;JPN;2036;7.42055613452966E-11 
emissions_nel_WITCH;JPN;2037;7.31837932537449E-11 
emissions_nel_WITCH;JPN;2038;7.21760943237759E-11 
emissions_nel_WITCH;JPN;2039;7.11822708310905E-11 
emissions_nel_WITCH;JPN;2040;7.02021317188619E-11 
emissions_nel_WITCH;JPN;2041;6.98150946681989E-11 
emissions_nel_WITCH;JPN;2042;6.94301914228053E-11 
emissions_nel_WITCH;JPN;2043;6.90474102186267E-11 
emissions_nel_WITCH;JPN;2044;6.86667393564661E-11 
emissions_nel_WITCH;JPN;2045;6.82881672016261E-11 
emissions_nel_WITCH;JPN;2046;6.80167747763003E-11 
emissions_nel_WITCH;JPN;2047;6.77464609250752E-11 
emissions_nel_WITCH;JPN;2048;6.74772213614565E-11 
emissions_nel_WITCH;JPN;2049;6.72090518159852E-11 
emissions_nel_WITCH;JPN;2050;6.69419480361703E-11 
emissions_nel_WITCH;JPN;2051;6.66286144357248E-11 
emissions_nel_WITCH;JPN;2052;6.63167474484875E-11 
emissions_nel_WITCH;JPN;2053;6.60063402097164E-11 
emissions_nel_WITCH;JPN;2054;6.56973858868012E-11 
emissions_nel_WITCH;JPN;2055;6.53898776791128E-11 
emissions_nel_WITCH;JPN;2056;6.51235261246177E-11 
emissions_nel_WITCH;JPN;2057;6.48582594956967E-11 
emissions_nel_WITCH;JPN;2058;6.45940733731397E-11 
emissions_nel_WITCH;JPN;2059;6.43309633557371E-11 
emissions_nel_WITCH;JPN;2060;6.40689250602068E-11 
emissions_nel_WITCH;JPN;2061;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2062;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2063;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2064;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2065;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2066;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2067;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2068;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2069;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2070;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2071;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2072;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2073;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2074;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2075;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2076;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2077;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2078;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2079;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2080;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2081;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2082;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2083;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2084;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2085;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2086;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2087;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2088;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2089;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2090;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2091;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2092;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2093;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2094;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2095;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2096;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2097;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2098;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2099;6.40689250602068E-11  
emissions_nel_WITCH;JPN;2100;6.40689250602068E-11  
